cont_0,cont_1,cont_2,cont_3,cont_4,cont_5,cont_6,cont_7,cont_9,cont_14,cont_15,cat_1_B1,cat_1_B2,cat_1_B3
70.26666666666667,16847.903333333332,1092056.386,4519.433333333334,1084240.61,0.3478260869565217,2780.122500000001,0.0,573.4922836472572,0.0,3136.6800000000003,0,0,0
349.32,9446.2375,37042.615,2372.03,36881.77,0.0975609756097561,4630.7225,0.0,573.4922836472572,0.0,2888.43,0,1,0
619.0991666666667,21959.8,120063.711,8730.99,121071.18333333332,0.0,11897.866666666669,0.0,0.1818181818181818,0.0,5922.57,0,1,0
1522.0466666666664,35377.085,35876.82,39513.46666666667,29042.46666666667,0.0854700854700854,19327.81333333333,1.0,573.4922836472572,0.0,2177.0,1,0,0
494.5283333333334,4945.571666666668,35657.01,2324.0733333333337,35377.89666666667,0.0789473684210526,2422.603333333333,0.0,573.4922836472572,0.0,2320.65,0,0,0
720.8791666666666,14388.714166666668,88369.718,19658.893333333337,92471.07,0.1770833333333333,5953.4775,14.52,573.4922836472572,0.0,17461.66,1,0,0
128.8625,6594.131250000001,114970.17,41.935,114800.20666666668,0.0,520.65,0.0,573.4922836472572,0.0,0.0,0,0,0
20.068333333333342,1031.5166666666669,64066.445,0.01,64145.443333333336,0.0,434.00999999999993,0.0,573.4922836472572,0.0,0.0,0,0,0
10.971666666666666,4531.166666666667,26524.715,2425.42,26337.15333333333,0.0,2262.5058333333336,0.0,573.4922836472572,0.0,1577.64,0,1,0
45.0,10187.290833333334,11895.308,3973.353333333334,21576.01333333333,0.0,5111.903333333334,0.0,573.4922836472572,0.0,4460.42,0,1,0
2.4166666666666665,3794.982500000001,220312.652,586.9699999999999,220701.85266666664,0.1546552586205666,1077.2483333333332,0.0,573.4922836472572,0.0,561.0,0,0,0
2.5,17245.440000000002,100101.983,17274.789999999997,448723.0366666666,0.0,9826.434166666668,0.0,573.4922836472572,0.0,5471.12,1,0,0
256.6308333333333,6947.618333333335,39434.098,4330.28,122387.18,0.0833333333333333,2933.831666666667,0.0,573.4922836472572,0.0,3723.9,0,0,0
600.9641666666666,50552.18583333333,24463.57,10717.38,1376502.6466666667,0.3333333333333333,40688.325,0.0,573.4922836472572,0.0,2543.68,0,0,0
51.79166666666666,3125.643333333333,138101.873,1812.7766666666664,138344.89666666667,0.0,1174.3966666666668,0.0,573.4922836472572,0.0,1812.77,0,1,0
1208.035,13712.933333333334,85805.893,5589.366666666668,85343.61666666667,0.0869565217391304,4714.631666666667,0.0,573.4922836472572,0.0,3118.99,1,0,0
536.8816666666668,14582.393333333332,60309.091,5641.0,60248.99333333334,0.0901639344262295,5220.705833333333,0.0,573.4922836472572,0.0,2747.0,0,0,0
1074.77,4342.02,1459.83,2729.393333333333,1447.8166666666666,0.074074074074074,2108.523333333333,0.0,573.4922836472572,0.0,1306.03,0,1,0
685.4558333333333,5218.739166666667,86509.368,2552.19,87410.62333333334,0.2619047619047619,2374.6733333333336,0.0,573.4922836472572,0.0,1377.64,1,0,0
1328.4358333333332,15349.883333333331,26346.83,8210.813333333334,27668.97,0.4047619047619047,7334.115833333333,0.0,573.4922836472572,0.0,910.48,0,0,0
2.4166666666666665,10835.030833333334,1166.855,3995.1333333333337,959.4966666666666,0.1546552586205666,6407.425833333334,0.0,573.4922836472572,0.0,0.0,1,0,0
17.166666666666668,8697.845833333335,76384.163,17289.646666666667,80453.27666666667,0.3658536585365853,2227.9216666666657,0.0,573.4922836472572,0.0,1864.74,0,0,0
21.249166666666667,17001.34833333333,174714.963,11464.993333333332,176621.21,0.1,5832.645833333333,0.0,573.4922836472572,0.0,9056.3,0,0,0
420.23,10777.323333333336,56386.77,2781.1,55884.51666666666,0.2857142857142857,5912.73,0.0,573.4922836472572,0.0,2416.86,1,0,0
825.8858333333334,16890.042500000007,152196.158,18105.716666666664,190351.80666666664,0.2558139534883721,7941.905833333331,0.0,573.4922836472572,0.0,3734.03,1,0,0
2265.485,7750.596666666667,1501.408,2565.79,1766.4900000000005,0.3,3873.1733333333336,0.0,573.4922836472572,0.0,0.0,0,0,0
600.3449999999999,6853.716666666667,18114.098,4268.306666666666,18534.6,0.1273885350318471,2696.896666666667,0.0,573.4922836472572,0.0,4763.2300000000005,0,1,0
549.0283333333333,4585.504166666667,14604.885,1838.25,63870.100000000006,0.7777777777777778,1705.6866666666658,0.0,573.4922836472572,0.0,1728.25,0,1,0
226.62,4537.814999999999,100543.005,2131.1266666666666,100789.29333333332,0.0276497695852534,2249.8816666666658,0.0,573.4922836472572,0.0,1821.59,0,0,0
231.83333333333337,2843.3425,22340.975,1549.4966666666671,21952.98,0.0219780219780219,1448.8483333333336,0.0,573.4922836472572,0.0,0.0,0,0,0
2.5,20725.26166666667,268319.535,41064.57333333333,475328.1366666667,0.0434782608695652,6169.533333333333,0.0,0.0,0.0,3301.81,0,0,0
564.2516666666667,12410.2725,94473.888,5353.84,93702.99666666666,0.1818181818181818,5552.63,0.0,573.4922836472572,0.0,7987.0,0,1,0
104.22916666666669,8368.4775,22159.69,2154.6,21987.036666666667,0.0980392156862745,3719.188333333333,0.0,573.4922836472572,0.0,1810.29,0,0,0
2177.8508333333334,29529.003333333338,1356403.685,9513.243333333334,1354230.173333333,0.5375,12406.405833333332,0.0,573.4922836472572,0.0,4903.0,0,0,0
546.1333333333333,13929.4825,360504.386,3775.0966666666654,360344.5733333333,0.3235294117647059,5989.955833333333,0.0,573.4922836472572,0.0,0.0,0,0,0
929.8033333333332,30188.8075,553356.703,1353.7933333333335,563342.6933333334,0.1546552586205666,19386.5875,55057.57333333333,573.4922836472572,0.0,0.0,0,1,0
10.126666666666669,65212.420000000006,75816.365,2567.843333333333,74925.39333333333,0.15,29357.44916666667,0.0,573.4922836472572,0.0,3865.58,0,0,0
2250.2791666666667,9402.135833333334,29365.293,4069.11,71495.18000000001,0.032520325203252,4622.687500000001,0.0,573.4922836472572,0.0,3758.0,0,0,0
2781.0766666666664,26630.52666666667,280311.541,28928.29333333333,288187.8466666666,0.3809523809523809,11341.135000000002,0.0,573.4922836472572,0.0,4077.95,0,0,0
2.5,7907.464166666668,1053006.685,6512.513333333333,2449801.256666667,0.1546552586205666,1038.5683333333338,0.0,573.4922836472572,0.0,3297.56,0,0,0
0.0,9558.151666666668,326224.86,4196.53,328412.45333333337,0.25,5689.951666666667,0.0,573.4922836472572,0.0,3846.94,1,0,0
755.0741666666669,10142.840833333334,69170.995,7337.0,85309.80666666666,0.05,3796.465,0.0,573.4922836472572,0.0,7877.0,1,0,0
455.55727272727273,13573.57909090909,100632.563,3832.186666666667,100519.07666666668,0.108695652173913,7440.477272727274,0.0,573.4922836472572,0.0,2161.9,1,0,0
572.4116666666667,1000.6016666666666,21898.69,437.9700000000001,16232.980000000003,0.08,659.75,0.0,573.4922836472572,0.0,0.0,0,0,0
358.94416666666666,2140.4675,50317.123,1131.486666666667,57641.71333333334,0.0263157894736842,912.8433333333334,0.0,573.4922836472572,0.0,1138.0,1,0,0
613.43,8549.7425,7931.913,5479.723333333332,8728.410333333335,0.2333333333333333,4235.9783333333335,0.0,573.4922836472572,0.0,1499.0,0,1,0
769.2641666666667,45636.55666666666,47315.065,22585.89,45910.11666666668,0.2769230769230769,21969.121666666662,0.0,573.4922836472572,0.0,0.0,1,0,0
594.5208333333334,68320.42666666668,184774.13,115969.88,434717.4966666668,0.1290322580645161,28376.98166666668,0.0,573.4922836472572,0.0,3624.0,0,1,0
2.4166666666666665,6854.514166666667,82874.44,3193.76,72780.54,0.024793388429752,3572.491666666667,0.0,573.4922836472572,0.0,3705.74,0,0,0
0.0,9518.733333333332,68139.925,4759.886666666666,67964.26,0.0442477876106194,5031.986666666667,0.0,0.125,0.0,1652.47,0,0,0
383.50666666666666,4705.409166666667,41756.368,2990.6633333333334,42394.98,0.4285714285714285,1601.0175,0.0,573.4922836472572,0.0,3600.0,0,0,0
3109.336666666666,198534.455,109133.145,93721.38,75526.26333333335,0.7317073170731707,100320.46666666667,0.0,-0.5,0.0,0.0,0,0,0
695.7458333333334,5749.901666666666,7155.5830000000005,2565.51,7016.403333333333,0.0344827586206896,2541.509166666667,0.0,573.4922836472572,0.0,2297.33,1,0,0
1062.04,14450.632500000002,60302.17,8041.603333333333,64765.863333333335,0.2121212121212121,5646.561666666668,0.0,573.4922836472572,0.0,793.0,1,0,0
187.31916666666663,7427.354166666667,5205.3150000000005,2687.76,5168.233333333333,0.0116959064327485,3825.193333333333,0.0,573.4922836472572,0.0,2531.64,0,1,0
1682.190833333333,18298.479166666668,25938.685,11211.3,150425.54566666667,0.0,8178.383333333334,0.0,573.4922836472572,0.0,6530.54,0,0,0
847.7358333333333,12562.279166666664,36341.928,6083.213333333333,36978.22666666668,0.0846153846153846,6612.283333333334,0.0,573.4922836472572,0.0,5633.45,1,0,0
10.975,2369.363333333333,25720.87,2534.02,26548.65,0.0,831.4866666666667,0.0,573.4922836472572,0.0,0.0,0,0,0
0.0,10518.178333333331,913361.08,2575.863333333333,914316.6333333334,0.0,4473.715,0.0,573.4922836472572,0.0,922.36,0,0,0
102.50666666666666,9401.0375,81506.175,5584.593333333333,89604.46666666667,0.0975609756097561,4450.983333333334,0.0,573.4922836472572,0.0,4869.55,0,0,0
10.086666666666668,3666.0875,24333.83,2508.9833333333336,24838.66,0.1587301587301587,1477.4908333333335,0.0,573.4922836472572,0.0,2624.76,1,0,0
721.2958333333332,16346.980833333337,269662.343,7622.406666666667,269544.36,0.2026431718061674,7072.153333333333,0.0,573.4922836472572,0.0,2443.58,0,0,0
557.0191666666666,7510.991666666666,141865.77,8735.646666666667,237676.79,0.0128205128205128,2874.269166666667,0.0,573.4922836472572,0.0,2612.41,1,0,0
536.9591666666666,65641.80666666667,915262.598,24145.243333333336,1586992.843333333,0.0277777777777777,44604.45416666666,0.0,9999.0,0.0,0.0,0,0,0
152.86333333333334,3728.6791666666654,11290.895,1750.6666666666667,11431.956666666669,0.0,1701.121666666667,0.0,573.4922836472572,0.0,1724.0,0,0,0
7.821666666666666,8174.875833333334,81752.605,5100.47,82543.78666666667,0.0434782608695652,3504.585,0.0,573.4922836472572,0.0,6335.63,0,0,0
5785.491666666666,34297.79916666667,256904.965,15421.0,252345.94000000003,0.0,14395.190833333334,0.0,573.4922836472572,0.0,26790.0,0,0,0
74.83666666666666,36548.46000000001,125320.775,6299.489999999999,114786.64066666667,0.2222222222222222,18937.57416666667,0.0,9999.0,0.0,2739.0,0,0,0
694.6058333333334,9584.5375,82755.913,4699.196666666667,82583.17,0.0,3885.9658333333336,0.0,573.4922836472572,0.0,3748.98,0,0,0
455.7733333333333,10849.595833333336,10255.818,4739.900000000001,10074.813333333334,0.0806451612903225,5401.425833333334,186.71666666666667,573.4922836472572,0.0,3237.82,1,0,0
66.45083333333334,13980.309166666666,227013.308,22068.343333333327,505510.65,0.0,3248.3816666666667,0.0,573.4922836472572,0.0,4378.0,0,0,0
1048.2349999999997,10991.645000000002,10161.648,4806.61,78816.37333333334,0.2711864406779661,5140.794999999999,0.0,573.4922836472572,0.0,2812.0,0,0,0
3.0025,3176.855833333333,132575.08000000002,32.25666666666667,132628.64666666664,0.2580645161290322,3108.453333333333,0.0,573.4922836472572,0.0,0.0,0,0,0
32.97500000000002,7882.939166666668,249682.198,2295.026666666667,249800.6733333333,1.0,1917.5625,0.0,573.4922836472572,0.0,1115.46,0,0,0
516.3791666666667,13402.255833333336,49168.0,4610.286666666667,67739.76333333334,0.0588235294117647,6711.038333333334,45.26333333333333,-0.0238095238095238,0.0,1068.8,1,0,0
281.5116666666667,3046.7491666666665,18915.568,1482.6666666666667,18857.77333333333,0.0975609756097561,1317.4991666666665,0.0,573.4922836472572,0.0,2729.0,0,0,0
2614.0125000000003,18778.955,75464.69,8070.296666666666,373394.8633333333,0.1612903225806451,8627.450833333334,0.0,573.4922836472572,0.0,7803.7,1,0,0
0.0,15306.174166666666,241589.285,22467.53,239080.53,0.0470588235294117,5455.779166666667,0.0,573.4922836472572,0.0,3660.14,0,0,0
179.19416666666675,4260.066666666667,85375.873,2537.9866666666667,85912.65000000001,0.3516483516483517,1575.125,0.0,573.4922836472572,0.0,2019.5,1,0,0
43.94333333333333,9281.843333333336,16209.8,5503.0,16561.156666666666,0.2916666666666667,4306.625,0.0,573.4922836472572,0.0,6476.0,0,0,0
1097.2891666666667,14712.481666666668,30694.224,7914.096666666667,293896.595,0.1153846153846153,5606.147500000002,392.0833333333333,573.4922836472572,0.0,4186.75,0,1,0
881.2225,5472.197500000001,73124.055,2449.0,72997.62,0.4032258064516129,2772.7808333333337,0.0,573.4922836472572,0.0,2326.0,0,0,0
479.1875,7139.236666666667,39183.409,2785.36,39470.61566666667,0.0918918918918919,2468.424166666667,0.0,573.4922836472572,0.0,1755.65,1,0,0
202.6241666666667,3190.5725,55915.158,11312.696666666665,50605.13333333333,0.6666666666666666,362.2416666666666,0.0,573.4922836472572,0.0,0.0,0,0,0
225.4583333333333,5951.845,102861.498,4710.163333333333,104551.25333333334,0.0,1760.8550000000002,0.0,573.4922836472572,0.0,0.0,0,0,0
332.8491666666667,5637.313333333334,24498.533,4780.990000000001,24306.553333333333,0.4181818181818181,3381.714166666666,0.0,573.4922836472572,0.0,0.0,0,0,0
210.8425,4694.8358333333335,68499.018,1519.2333333333331,67723.26333333334,0.2162162162162162,3076.2125,0.0,573.4922836472572,0.0,0.0,0,1,0
292.47666666666663,3441.294166666667,32968.665,1911.2666666666669,33142.98333333333,0.0277777777777777,1408.6391666666668,0.0,573.4922836472572,0.0,1965.75,1,0,0
2.5,11063.584166666667,90037.808,5797.013333333333,90159.05333333332,0.1162790697674418,4976.894166666666,4.55,-0.1428571428571429,0.0,0.0,0,0,0
258.76916666666665,11308.860833333334,34363.035,4679.046666666666,44732.22,0.1333333333333333,5859.169166666667,0.0,573.4922836472572,0.0,841.82,0,0,0
282.3108333333333,15186.268333333332,13947.99,7335.556666666666,13002.016666666665,0.1545454545454545,7553.758333333334,0.0,573.4922836472572,0.0,0.0,1,0,0
204.61666666666667,7433.260833333334,17646.198,3145.7133333333336,17286.27666666667,0.3103448275862069,3599.2191666666663,0.0,573.4922836472572,0.0,2501.65,1,0,0
0.0,37782.27333333333,42508.143,15448.796666666669,42585.53333333333,0.0,20107.553333333333,6601.8,573.4922836472572,0.0,0.0,1,0,0
316.46666666666664,8370.285,78008.34,897.4033333333333,75350.73333333334,0.2317073170731707,6380.564166666667,0.0,573.4922836472572,0.0,0.0,0,0,0
415.25666666666666,15715.745833333334,30592.013,8351.606666666667,31235.713333333333,0.15625,7815.215833333333,0.0,573.4922836472572,0.0,0.0,0,0,0
265.4941666666667,4719.189166666667,29629.665,2122.2466666666664,28994.006666666664,0.064516129032258,2433.2641666666664,0.0,573.4922836472572,0.0,1712.95,1,0,0
219.73,14735.730833333344,518291.883,12738.853333333334,520157.5866666666,0.3823529411764705,3985.2508333333294,0.0,573.4922836472572,0.0,2568.0,0,0,0
199.3466666666667,9057.1425,72772.111,3555.156666666667,72797.32666666668,0.0434782608695652,3922.2308333333335,0.0,573.4922836472572,0.0,3724.0,0,0,0
45.333333333333336,5823.766666666666,252665.133,1439.3066666666666,253039.69666666663,0.1546552586205666,4188.232500000001,0.0,573.4922836472572,0.0,1407.6,0,0,0
580.1891666666667,5494.447500000001,36076.078,2091.873333333333,35571.60333333333,0.2753623188405797,2908.84,0.0,573.4922836472572,0.0,1785.0,0,0,0
210.3841666666667,4808.55,83242.665,2183.226666666667,83473.18666666666,0.1851851851851851,2390.293333333333,0.0,573.4922836472572,0.0,3942.98,1,0,0
1315.555,10249.445,57437.688,6579.796666666666,58665.81,0.5432098765432098,5083.9425,0.0,573.4922836472572,0.0,3882.0,1,0,0
227.5425,15095.074166666667,227926.583,7156.196666666667,228585.9233333333,0.5238095238095238,4312.493333333333,0.0,573.4922836472572,0.0,7781.400000000001,0,0,0
358.79,6038.654166666667,671399.665,3412.2566666666667,671630.5966666667,0.1176470588235294,1549.2275,0.0,573.4922836472572,0.0,3088.73,0,1,0
0.0,2907.5308333333337,0.193,1307.17,0.2566666666666666,0.1346153846153846,1508.7441666666666,32.626666666666665,573.4922836472572,0.0,1494.27,1,0,0
316.4358333333334,1479.7783333333334,81271.61,883.3333333333334,81034.4,0.0,653.9108333333334,0.0,573.4922836472572,0.0,0.0,0,0,0
179.57000000000002,3295.1733333333336,138765.519,1791.5933333333337,139345.625,0.0161290322580645,1196.9575,0.0,573.4922836472572,0.0,1161.0,0,0,0
76.80250000000001,9800.2325,364300.098,2799.0733333333337,365864.87,0.0,4724.474166666667,0.0,573.4922836472572,0.0,1598.96,1,0,0
1295.5475,6582.034166666665,164594.913,2617.333333333333,164326.78,0.3352941176470588,3608.034166666667,0.0,573.4922836472572,0.0,2408.0,0,0,0
72.83166666666666,50546.30250000001,105888.088,48357.263333333336,105152.50333333334,0.1132075471698113,21667.5075,0.0,573.4922836472572,0.0,1243.55,0,0,0
734.1966666666667,14922.050833333333,33458.020000000004,7688.720000000001,33191.38333333334,0.5348837209302325,7854.2775,0.0,573.4922836472572,0.0,7271.07,1,0,0
32.28333333333333,55871.412500000006,289285.988,7183.466666666666,291519.55333333334,0.1020408163265306,27431.956666666665,0.0,573.4922836472572,0.0,0.0,0,0,0
397.6291666666666,21208.20916666667,638944.868,7323.16,641642.4233333333,0.5,8957.774166666668,0.0,0.076923076923077,0.0,3019.3900000000003,0,0,0
2900.9191666666666,13924.07,41891.735,2852.38,41114.06333333333,0.2805755395683453,7874.908333333334,0.0,573.4922836472572,0.0,0.0,0,1,0
404.51916666666665,8317.311666666666,89877.535,4744.506666666667,90576.075,0.0851063829787234,3690.9966666666674,0.0,573.4922836472572,0.0,3804.27,1,0,0
281.58500000000004,21597.647499999995,120825.418,1096.986666666667,120442.84,0.0,9349.316666666668,0.0,573.4922836472572,0.0,1364.14,0,0,0
810.5041666666666,19370.5775,1916.131,1959.0,1970.3100000000004,0.06,9861.8,0.0,573.4922836472572,0.0,531.0,1,0,0
68.44500000000001,3704.759166666667,71413.393,1770.3733333333337,71412.55333333334,0.125,1701.9783333333332,0.0,573.4922836472572,0.0,1709.89,1,0,0
351.6191666666668,9064.875833333334,474.31,5993.386666666668,632.4133333333334,0.0962962962962963,4557.1725,533.5933333333334,573.4922836472572,0.0,2003.22,1,0,0
179.33333333333334,5896.540833333333,187432.553,2194.4266666666667,187673.5533333333,0.1428571428571428,3489.0416666666665,0.0,573.4922836472572,0.0,1657.76,0,0,0
257.20833333333337,1890.8866666666663,135884.267,1853.993333333333,135956.4563333333,0.05,344.8566666666666,0.0,573.4922836472572,0.0,2080.0,0,0,0
174.25833333333333,5352.25,28381.353000000003,6255.006666666667,31749.303333333333,0.25,2070.846666666667,0.0,573.4922836472572,0.0,1269.5,1,0,0
370.9791666666668,14487.074166666664,34998.78,8684.283333333333,37259.04,0.396551724137931,6939.835833333335,0.0,573.4922836472572,0.0,5256.07,1,0,0
678.5100000000001,20243.805833333336,444850.053,32057.39333333333,458808.2333333333,0.015625,7222.044166666667,0.0,573.4922836472572,0.0,6716.9800000000005,0,0,0
1032.1275,21471.174166666668,159357.649,6752.093333333333,159400.10166666663,0.180327868852459,10461.3625,0.0,573.4922836472572,0.0,2074.4,0,0,0
1050.8208333333334,9859.23,63344.775,4830.323333333334,63839.67333333334,0.0776699029126213,5318.466666666667,0.0,573.4922836472572,0.0,3827.99,1,0,0
1091.1166666666666,37732.34666666667,866164.71,14363.696666666665,860775.7400000001,0.1937984496124031,23672.956666666665,0.0,573.4922836472572,0.0,8204.3,0,0,0
5919.03,1368951.9933333334,12544385.678,115398.31333333334,12543064.996666668,0.4058823529411764,773563.7783333334,0.0,-0.0769230769230768,0.0,0.0,0,1,0
184.94583333333333,6774.946666666666,13721.683,4160.750000000001,13681.763333333334,0.3032786885245901,3255.1708333333336,0.0,573.4922836472572,0.0,1892.62,0,1,0
449.1541666666667,8290.44,27057.13,4434.956666666667,27053.88666666667,1.0,3745.429166666667,0.0,573.4922836472572,0.0,2365.87,0,0,0
830.7925,5787.476666666666,1776.49,2841.6800000000003,1469.0500000000002,0.3714285714285714,2882.3158333333336,0.0,573.4922836472572,0.0,2226.42,1,0,0
12.416666666666666,6530.0625,45141.258,1440.41,44666.41333333333,0.075,3926.187500000002,0.0,573.4922836472572,0.0,0.0,0,1,0
204.71666666666667,5797.510833333334,137252.118,2548.863333333334,136279.65000000002,0.0414937759336099,2903.280833333333,0.0,573.4922836472572,0.0,966.26,0,0,0
2473.77,15166.999166666666,8100.018,3897.336666666666,17055.660000000003,0.108695652173913,7524.280000000002,567.67,573.4922836472572,0.0,736.0,0,1,0
5.348333333333334,8761.269999999999,79412.885,5060.776666666667,80802.34333333334,0.0196078431372549,3445.2133333333336,0.0,573.4922836472572,0.0,4383.0,1,0,0
1047.809166666667,13490.142500000002,5999.46,3694.896666666667,25116.286666666667,0.0588235294117647,6776.771666666667,251.91666666666663,0.1999999999999999,0.0,2044.23,1,0,0
65.59250000000002,12428.158333333336,120018.336,2749.976666666667,120415.93,0.2307692307692307,4582.577499999999,0.0,573.4922836472572,0.0,1908.73,0,0,0
283.62916666666666,5797.493333333333,2056.1130000000003,2756.6966666666667,2122.6766666666667,0.0434782608695652,2972.5358333333334,0.0,573.4922836472572,0.0,2521.07,1,0,0
414.4875,5744.4925,40903.833,1847.473333333333,40230.72,0.2105263157894736,3353.4566666666665,0.0,573.4922836472572,0.0,1383.77,0,0,0
602.1425,9428.559166666666,90939.195,1572.2133333333331,291620.2966666667,0.1111111111111111,6010.380833333334,0.0,573.4922836472572,0.0,1517.22,0,0,0
72.4275,2972.5625,124567.978,2056.3166666666666,125590.53666666668,0.0666666666666666,670.7166666666667,0.0,573.4922836472572,0.0,2107.0,0,0,0
642.0475,5443.26,61424.75,2366.333333333333,61219.49000000001,0.0833333333333333,2766.681666666667,0.0,573.4922836472572,0.0,3468.0,0,0,0
813.8733333333333,5165.659166666666,29878.913,2415.8700000000003,30108.36,0.2717391304347826,2456.155,0.0,573.4922836472572,0.0,1976.0,0,0,0
482.1791666666666,15205.335,67193.665,5021.43,67117.34666666666,0.1904761904761904,5983.4975,0.0,573.4922836472572,0.0,4551.43,0,0,0
6.2508333333333335,3909.644166666667,54110.035,923.8066666666668,54133.93666666667,0.025,859.9575000000001,0.0,573.4922836472572,0.0,0.0,0,0,0
2072.0383333333334,13811.206666666674,31373.595,16618.243333333332,31448.25333333333,0.104089219330855,6084.179166666666,0.0,573.4922836472572,0.0,4500.0,0,0,0
603.045,5594.465833333333,35680.823000000004,4472.72,35181.933333333334,0.1818181818181818,2301.29,0.0,0.0,0.0,1641.59,0,0,0
2094.481666666667,26080.075833333336,65779.753,365.61,56484.033333333326,0.4274193548387097,13869.031666666668,0.0,573.4922836472572,0.0,0.0,0,0,0
194.4,3071.980833333333,33260.785,1805.4033333333327,33159.40666666667,0.109090909090909,1240.2525,0.0,573.4922836472572,0.0,2774.0,0,0,0
1474.3741666666672,10592.903333333334,4977.06,4848.849999999999,2312.8466666666664,0.1785714285714285,5257.876666666666,0.0,573.4922836472572,0.0,0.0,1,0,0
667.6225,6992.490833333333,15623.805,3974.803333333333,16516.396666666667,0.1685393258426966,3308.744166666667,0.0,573.4922836472572,0.0,0.0,0,0,0
2.5,5189.543333333334,111261.705,2413.8633333333337,110339.12333333334,0.1546552586205666,3115.250833333334,0.0,573.4922836472572,0.0,1744.12,0,0,0
53.2325,11193.328333333331,40674.535,9854.32,68031.35666666667,0.25,5475.6658333333335,0.0,0.0,0.0,3722.14,0,1,0
98.68,18089.34333333333,130896.799,8209.82,133209.7996666667,0.0493827160493827,6746.590833333336,0.0,573.4922836472572,0.0,8493.33,1,0,0
205.7425,6272.236666666667,256811.18,2054.8566666666666,255764.68666666668,0.0909090909090909,4111.218333333333,0.0,573.4922836472572,0.0,1797.61,1,0,0
56.9125,9039.683333333334,16174.658,3724.9,21989.11333333333,0.0,3902.687500000001,0.0,573.4922836472572,0.0,3543.89,0,1,0
3744.868333333334,99918.11249999996,241405.298,170463.08666666667,321254.72666666674,0.0234375,45640.18583333333,0.0,0.5714285714285713,0.0,5803.0,1,0,0
327.3333333333333,52901.23250000001,1428042.315,94430.69666666666,1424182.7466666668,0.3333333333333333,24950.71583333333,0.0,573.4922836472572,0.0,3518.0,0,0,0
6.0,14813.484166666669,99902.075,16844.350000000002,106959.03666666668,0.1181818181818181,5646.8966666666665,0.0,573.4922836472572,0.0,4284.0,1,0,0
303.25416666666666,10175.151666666665,4483.643,2593.55,3837.223333333333,0.1,5093.8758333333335,0.0,573.4922836472572,0.0,3469.0,1,0,0
453.77,15997.1425,5117.821,5973.88,3894.453333333333,0.0866666666666666,9341.973333333332,0.0,573.4922836472572,0.0,8127.88,1,0,0
75.54999999999988,30420.73083333333,146733.688,1907.0633333333333,303954.28,0.0555555555555555,18478.68166666667,0.0,573.4922836472572,0.0,1780.74,1,0,0
20.01666666666667,6906.590833333335,137855.658,2494.7833333333333,137704.4566666667,0.0,2599.5691666666667,0.0,573.4922836472572,0.0,2250.0,0,0,0
2.585833333333333,2641.8175,147704.45,1800.3333333333333,147999.13333333333,0.3333333333333333,1246.693333333334,0.0,573.4922836472572,0.0,0.0,0,0,0
286.3591666666666,4799.369166666666,167123.108,3444.28,167122.25333333333,0.1538461538461538,2401.61,0.0,573.4922836472572,0.0,1958.24,0,0,0
2.585833333333333,1841.5908333333336,189983.198,1003.6966666666668,189592.94666666663,0.1546552586205666,697.9608333333334,0.0,573.4922836472572,0.0,850.9300000000001,0,0,0
67.31833333333334,11110.652500000002,136913.94,4588.643333333333,181612.1433333333,0.0,5004.1050000000005,0.0,573.4922836472572,0.0,2140.91,0,0,0
1426.190833333333,83090.77666666666,54368.633,105090.48666666663,214911.31666666668,0.1407035175879397,46809.79750000002,0.0,573.4922836472572,0.0,0.0,1,0,0
107.8125,6117.033333333333,69217.067,0.0,68326.64733333334,0.1208791208791208,2625.9775000000004,0.0,573.4922836472572,0.0,0.0,0,0,0
804.3983333333334,31841.3075,14040.888,2758.6633333333334,12082.913333333332,0.0389610389610389,18362.475,0.0,573.4922836472572,0.0,2659.03,0,0,0
49.59916666666669,6645.626666666666,74600.726,1961.8033333333333,73691.80666666666,0.390625,3334.2975000000006,0.0,573.4922836472572,0.0,904.45,0,0,0
51.78666666666666,3781.355,36953.913,1571.4833333333331,36612.850000000006,0.3877551020408163,1890.235,0.0,573.4922836472572,0.0,1334.87,1,0,0
491.32,4956.0325,87815.64,3117.8,88400.96666666667,0.0,2150.3675,0.0,573.4922836472572,0.0,2626.43,0,1,0
1084.6658333333337,9117.437499999998,129254.028,4788.786666666667,130163.34666666668,0.0670391061452514,4614.641666666667,2410.8700000000003,573.4922836472572,0.0,3510.08,0,1,0
0.0,10496.089166666668,70089.39,2886.466666666667,109885.99,0.1546552586205666,3453.5425,0.0,573.4922836472572,0.0,2783.91,1,0,0
361.73,1358.946,79678.813,19.91,177899.29000000004,0.4,1239.7509999999995,0.0,573.4922836472572,0.0,0.0,0,0,0
25.0,9553.6875,3005.9880000000003,4555.989999999999,3031.41,0.1546552586205666,4683.183333333333,0.0,573.4922836472572,0.0,3116.86,1,0,0
0.0,1485.7,234720.064,246.31000000000003,235262.8203333333,0.1546552586205666,973.5458333333336,0.0,573.4922836472572,0.0,0.0,0,1,0
399.5658333333333,12614.906666666668,490231.628,6624.360000000001,489956.804,0.15,6466.455000000002,0.0,573.4922836472572,0.0,5116.23,1,0,0
778.3891666666667,9531.290833333338,42600.34,3568.7466666666664,73220.21666666666,0.0606060606060606,5331.877500000002,0.0,573.4922836472572,0.0,3658.47,0,0,0
